,app_id,title,location,location_2d
20,1872790,Luckitown,"[-0.54882944 -0.1049142  -0.03180152  0.06238611 -0.92656356  0.1250972
 -0.0028525  -0.02578131 -0.01734331  0.15041856 -0.08185201  0.11115973
 -0.61861145 -0.11312384  0.05793105 -0.10066349  0.30198944 -0.34910417
  0.06326769 -0.13488454 -0.04101295 -0.03863257 -0.02370564  0.42917565
 -0.8972673   0.133731    0.07631911 -0.09280979  0.00806718 -0.04938227
  0.1626352  -0.05113537 -0.5825862   0.15028615 -0.02185367 -0.05541723
  0.02018336 -0.12425607  0.0915301  -0.64682627 -0.1612413  -0.02188019
 -0.05833891 -0.0484101  -0.0619301   0.02204931 -0.3143404  -0.03631582
  0.04630834 -0.05974884 -0.13679034  0.1262621   0.04384618  0.03324888
  0.02204193  0.10992593 -0.13906041  0.1762333  -0.0356194  -0.03984595
  0.19087012  0.06951878 -0.05136164  0.08697812]",[ 2.5503721 -7.788539 ]
21,371970,Barony,"[-0.16662757 -0.0709609   0.0023581  -0.04861061  0.15330835 -0.03155283
  0.02103715  0.01437393 -0.00516114  0.02494565  0.04130958 -0.04572935
 -0.05689482 -0.02075587  0.07327318 -0.06620713  0.0377131   0.02988841
  0.05804124  0.00037124  0.05444309 -0.03897952 -0.06088713  0.06479392
 -0.07057623 -0.08072789 -0.03073901  0.13721424 -0.16167666 -0.06230517
 -0.09935386  0.08865628 -0.05730319  0.11311487 -0.07457879  0.04998145
  0.00529914 -0.05202357  0.03163562  0.00693436 -0.04251032 -0.08433234
  0.02445859 -0.11158461 -0.07774299  0.0118593   0.05202713 -0.02893645
  0.1811157  -0.05347865  0.01421339  0.05741425 -0.0808441  -0.0567464
  0.02547749 -0.10756499 -0.04550136  0.10010754  0.17875418 -0.07356995
 -0.07803497  0.14056523 -0.01788679  0.02826972]",[15.9733515 14.805834 ]
22,222660,Retro/Grade,"[-0.19409136 -0.04890817 -0.00684087  0.07117283  0.01794512 -0.0119699
 -0.06882068 -0.1317275  -0.03818321 -0.12342118 -0.05790664  0.02513759
 -0.03694906 -0.05433634  0.07392439  0.25740635  0.07495661 -0.1065786
  0.1296088   0.19140163  0.06620977  0.00990234  0.0010273  -0.07680425
 -0.09889878  0.13929036  0.11345576 -0.11892232 -0.15519594 -0.03398173
  0.11205646  0.05383999  0.12572218 -0.02303502 -0.03856785 -0.00428839
 -0.03894066  0.00344926 -0.11989673  0.10736812 -0.1483378  -0.16061948
 -0.00406643  0.00936341  0.04943498 -0.00928178  0.00556175  0.06151509
 -0.01377258  0.07804188  0.02153135 -0.04599177 -0.12912908  0.15626894
  0.01286521  0.07668755  0.05595857 -0.05383305 -0.00275712  0.08709332
 -0.06624732 -0.13239497  0.07081597 -0.07862048]",[-33.753593  11.205243]
23,237850,Dreamfall Chapters,"[ 0.10443889  0.10420839  0.20899394  0.21978892  0.19742541  0.04989612
 -0.16594344  0.05102053  0.04435905  0.03577747  0.23899421  0.02726931
  0.10540772  0.0354014  -0.07827127 -0.12177331  0.12305388  0.08947828
  0.01759765 -0.02492093  0.04849002 -0.06547564  0.01487488 -0.0003491
 -0.16978332 -0.05936814  0.08708662 -0.05476972  0.01951568 -0.20660357
  0.04791773  0.04163321  0.06839915  0.03325908  0.00356826  0.05509218
 -0.05602348 -0.09782397  0.01342828  0.00126488  0.07116299 -0.17146996
 -0.11845868 -0.15565175 -0.12611859 -0.00356593  0.08274991  0.13326004
  0.08836997 -0.01334907  0.11214124 -0.02330906 -0.10453764 -0.03358096
 -0.20681489 -0.11158048  0.1037295   0.06178496 -0.07121796  0.10390994
  0.02513023  0.00918217 -0.18456589  0.20957738]",[-19.071661 -31.59696 ]
24,268220,Meltdown,"[ 0.06793505  0.07393264  0.08210958  0.07736123  0.12219092  0.11096958
 -0.09368853 -0.0191602   0.05770117 -0.00732669  0.09146104  0.03636672
 -0.0035271   0.0143956  -0.02275945 -0.04398228  0.05434323 -0.00948919
  0.11101872 -0.01031615 -0.01087732 -0.03754208  0.01208544 -0.05512432
 -0.17245078 -0.02509557  0.06187237 -0.08451542 -0.01173952 -0.09742472
  0.09000418  0.04489594 -0.00736837 -0.00546603  0.01563764  0.0466709
 -0.03057589 -0.05760869  0.05498307 -0.05399698  0.0329614  -0.10107722
 -0.09252863 -0.0540454  -0.04317965 -0.03229143  0.04364306  0.1065453
  0.05032814 -0.00734866  0.05867391 -0.01410345 -0.10353463  0.00325044
 -0.09595381 -0.04234569  0.07174291  0.05145919 -0.14600195  0.11088011
  0.073501    0.02595815 -0.05609346  0.0193862 ]",[-25.737415 -20.87748 ]
25,274270,NOT A HERO,"[-0.02183002 -0.11905795  0.01417305  0.01302518  0.15401655 -0.00345288
 -0.15767737 -0.04564082  0.05740488 -0.02477307 -0.00581177  0.15762594
  0.03643623  0.02518775 -0.13029459 -0.06250931  0.15396503  0.01969912
  0.11173616 -0.00267533 -0.08005197 -0.10771905  0.03001104  0.01511468
 -0.07781158  0.16189125  0.13810614 -0.03247612  0.03532898 -0.06971395
  0.14212969  0.11735046  0.05872387  0.07898846 -0.01244986 -0.01773731
  0.00652648  0.26010203  0.04886474 -0.00108779  0.19491053 -0.07254029
  0.0590712  -0.01292759  0.05516341  0.13476188  0.00997138 -0.10814178
  0.01295365  0.01713203 -0.00496795  0.02932616 -0.12243048 -0.13272794
 -0.1356818   0.05472444  0.11183061 -0.04115251  0.01269153  0.16895428
  0.25847968 -0.13964228 -0.00817922 -0.02709828]",[-34.478294 -15.299351]
26,281450,Disciples Sacred Lands Gold,"[-0.09297535  0.15050782  0.03163492 -0.02163004  0.13597737  0.16139361
 -0.09742945 -0.06010066  0.07856664 -0.1204187   0.10640945 -0.01737032
 -0.01423455 -0.02132637  0.05609579  0.12474042  0.00063854 -0.13569103
  0.11121704  0.09744819 -0.00820926  0.03825086 -0.00812278 -0.08538915
 -0.17975459 -0.01011889  0.03373585 -0.07403063 -0.1659211  -0.04587916
  0.11255204  0.06511729 -0.03088085 -0.02176738 -0.02248146  0.0608861
 -0.02322894 -0.07617991 -0.01968016 -0.00888039 -0.00102168 -0.1280969
 -0.07911593 -0.01500799 -0.03713304  0.0261154   0.0072067   0.12111146
 -0.03035083 -0.06032461  0.13026692  0.02672497 -0.16324283  0.05076357
 -0.0320721  -0.00670661  0.02175069  0.04177333 -0.14494826  0.08877011
  0.04164225  0.01657281 -0.00467734 -0.05769477]",[-39.06446     1.8069594]
27,296870,Dreaming Sarah,"[-0.07812181 -0.02363535  0.06421074  0.10878291  0.04998172  0.1076744
 -0.10151792 -0.01127414 -0.00702462 -0.05820313  0.07414183  0.02792251
  0.00280256 -0.02380922 -0.11121184  0.10597416  0.08026659  0.13093881
 -0.04374373 -0.01779782 -0.03059791  0.04190687 -0.0996593  -0.12956268
  0.03949476  0.04338914  0.14300366  0.02177709 -0.03105012 -0.03397321
  0.02744488 -0.15269575  0.18530768  0.02105821 -0.203565   -0.07152322
 -0.10303144  0.0424442   0.06872241  0.0187987   0.34723312 -0.21663006
  0.00792144 -0.16016108 -0.11900288  0.11763742  0.07982583  0.05906389
 -0.12013594  0.05167181  0.01336638  0.07392298 -0.09280101 -0.00650387
 -0.02497518 -0.08222958 -0.01335092  0.02411759 -0.04514643  0.13833603
  0.10231779  0.08069696 -0.09384267  0.20320062]",[-20.298857 -48.50601 ]
28,330180,Pix the Cat,"[-0.10331775  0.06565902  0.12096201  0.00396562 -0.02738721  0.05772625
  0.11637198 -0.04727496  0.02276514 -0.06574174 -0.12131596  0.10305694
 -0.02336803 -0.05334427  0.00875841 -0.05642593 -0.11296467 -0.13314652
 -0.14599144  0.05877325 -0.10696255 -0.060574    0.02432065 -0.05191651
 -0.0164802  -0.05370295 -0.10112096  0.12426763 -0.01755722 -0.06240328
  0.05101805 -0.0477104  -0.0666612  -0.06637363  0.05572899 -0.06212543
 -0.05243912  0.05955809 -0.01059243  0.17723805 -0.14243525 -0.00503279
 -0.02130414 -0.14255205 -0.01131897 -0.04776599 -0.0331693   0.1126904
  0.04998167 -0.10069084  0.20861207 -0.00932664  0.01617141  0.0457137
 -0.0353061  -0.05814508 -0.08562645  0.11767489  0.01783703 -0.09530108
  0.04868051 -0.03225262  0.03378819  0.1462177 ]",[11.956965 48.176785]
29,351920,Crazy Machines 3,"[ 0.0565909   0.01979638  0.00933491  0.11959881  0.0107212   0.09990737
  0.12645036 -0.21998449 -0.13932237  0.02263822 -0.0063213   0.00682711
 -0.02803828 -0.01143745 -0.02360419 -0.16840827  0.01663143  0.00347881
  0.0632059   0.08880816 -0.11314524 -0.01991738 -0.09650997 -0.07160815
  0.06682622  0.00217718 -0.09136059  0.01907182  0.00894544 -0.08119647
  0.01046077 -0.06102443  0.12092802 -0.10656623 -0.09096392 -0.21693526
 -0.06916125  0.02093033  0.11523888 -0.11210101 -0.0278492  -0.01250258
 -0.04400629 -0.15876815 -0.07050671 -0.14813395  0.10637613  0.0373195
  0.01688414 -0.08542103  0.02497044 -0.05018543 -0.01032508 -0.02103487
 -0.17162354 -0.00953366 -0.08973193 -0.12484448  0.03866732 -0.04499257
  0.05334405  0.09975084  0.14465229  0.13044785]",[0.2391574 1.2646147]
30,402130,FlatOut 4: Total Insanity,"[-0.04186602  0.00533166  0.06465087  0.01355837 -0.0392706  -0.02146546
  0.05839177 -0.03393845 -0.03058617  0.05797699  0.03699566  0.0173151
  0.01031821  0.01036045 -0.06008844  0.01776665  0.05257901  0.0675794
 -0.04503024  0.03850166  0.0087512   0.01322968 -0.04571468 -0.0302628
  0.05779936  0.00272359  0.01522816  0.02121847  0.01744459 -0.07910803
  0.05159897  0.00141617  0.09866955  0.10392372 -0.03906735 -0.01291268
 -0.07090361  0.03950316  0.01150745  0.13920014  0.02711375 -0.07247831
 -0.06657462 -0.124964   -0.12998493  0.0410362   0.04775964 -0.03271199
  0.10040616 -0.047693    0.06489932  0.01329509 -0.06638527 -0.01720939
 -0.07762063  0.05305453 -0.04466997  0.07445505  0.04736294 -0.01162089
 -0.05888013  0.02065293 -0.03721575  0.17170309]",[22.915861 12.066524]
31,410970,Master of Orion 1,"[ 0.15727186  0.01007192 -0.04938243  0.02760615 -0.08769312  0.16147247
  0.07304832 -0.05007853  0.00751215  0.16555588 -0.02283449  0.12932996
 -0.1190327  -0.05959295 -0.02395354 -0.12336992  0.04230196  0.01724325
 -0.00997201 -0.12406611  0.00401963 -0.02721675  0.036739   -0.04162687
 -0.00154473  0.08219415  0.00922565 -0.03157669  0.11441751 -0.02819087
  0.01263454 -0.11498065  0.07576706  0.07747688 -0.02266621 -0.10185169
 -0.04720005 -0.13064334  0.11935871  0.0135812   0.05673441 -0.03523631
 -0.12711382 -0.13435712  0.01246994 -0.01226146 -0.08118423 -0.02488228
  0.10151605 -0.13601956 -0.14665435 -0.01062474 -0.02719009  0.00928308
  0.0229677   0.08342016 -0.05623715  0.15490691 -0.06493726 -0.04066803
  0.18884943  0.14935161 -0.11529011 -0.06852784]",[ 25.586212 -29.974352]
32,286380,Strata,"[-0.01988545 -0.02605005  0.12961994  0.131523    0.13581583 -0.01406876
 -0.04408965 -0.02927476 -0.13470843 -0.04908911 -0.00375352  0.01276305
  0.12168913  0.02750157 -0.04289922  0.05233568  0.03857588  0.10049558
  0.0378718   0.12495637 -0.05529846 -0.01014315 -0.12057809 -0.00891792
 -0.05017599  0.07005559  0.11180019  0.00919883 -0.08642345 -0.1818974
  0.08386513  0.00106369  0.1501647  -0.00093094 -0.01545676 -0.05336476
 -0.07919422  0.05363631 -0.00804356  0.03247697 -0.00143866  0.06400561
 -0.0991175  -0.1981097  -0.14592698  0.01187316  0.1135605  -0.10796741
 -0.05277327 -0.08128238  0.04571299  0.06844047 -0.12609932 -0.00399214
 -0.05508118  0.06282105  0.00655587  0.03881346  0.03394434 -0.00963212
 -0.14829169  0.05801615  0.10165428  0.2187444 ]",[18.887093  7.929176]
33,288220,Backstage Pass,"[-0.10176399 -0.05997466  0.13342705  0.02115342  0.03287482  0.01567014
  0.02665322 -0.00994167 -0.07754981 -0.08465277 -0.07869149 -0.05046974
 -0.07384884 -0.17959018 -0.10736501  0.12368436 -0.00642355  0.02675476
 -0.03218784  0.01119992 -0.03690272  0.09474607 -0.05815315  0.02008792
 -0.01177942 -0.10895287  0.12616545 -0.10914294 -0.1098606  -0.09493694
  0.06675327  0.02750588  0.16804229  0.07828577 -0.03364436 -0.07447999
 -0.16210961 -0.00692996  0.0397282   0.18283501 -0.04655421 -0.12302988
 -0.06005208 -0.0532571   0.0473034  -0.10324322  0.03699179  0.04640585
  0.10874611 -0.05985431 -0.03938914  0.05279453 -0.04389646  0.06825475
  0.0405811   0.00285071  0.02574833 -0.02600174  0.0015596   0.04615162
 -0.02977858 -0.05481859 -0.00284968  0.18387885]",[ 9.529431 10.589168]
34,302690,Metal Dead,"[ 4.7921836e-02 -3.4520626e-02  1.7895047e-01  1.1575824e-01
  1.2568603e-01  3.6071058e-02  2.0169700e-02 -8.7603489e-03
 -5.2437321e-03 -9.1958486e-02  1.3107807e-02 -8.3289677e-03
  9.0982951e-02 -6.4825043e-02 -5.6633148e-02  1.0523946e-02
  1.8619774e-02  5.2257482e-02 -4.7635691e-05  5.1620845e-02
 -4.5606107e-02  8.8998355e-02 -8.4894106e-02  4.2580534e-02
 -8.8733748e-02  1.3927914e-02  6.5314136e-02 -5.1224723e-02
 -3.5519376e-02 -2.2733651e-01  1.6206239e-01  1.3022688e-02
  1.5570240e-01  9.2850499e-02 -7.6568447e-02 -7.5995013e-02
 -5.6045875e-02 -5.4418132e-02  4.9849436e-02  4.9823221e-02
  1.8349994e-02  4.0361606e-02 -7.8029834e-02 -1.9991116e-01
 -1.3520227e-01 -3.6268758e-03  1.8804473e-01 -1.7115943e-02
  5.1797174e-02 -1.3616392e-01  5.3487211e-02  8.4172122e-02
 -1.8208014e-02 -1.7039996e-02 -5.1022172e-02  1.0460082e-01
 -8.2737558e-02  5.6032386e-02  3.5924839e-03  3.1042669e-02
  6.8942673e-04  4.2913064e-02  7.2629146e-02  3.2529950e-01]",[21.312569   5.0969768]
35,339350,Choice of Robots,"[-0.1142294  -0.01615709  0.04174556  0.05305474 -0.04611987 -0.02109904
  0.07541627  0.15449904  0.0201983  -0.00179125 -0.02096033  0.0362981
 -0.02977689 -0.11014225  0.06887129 -0.0305047  -0.0289311   0.03631257
 -0.12441932 -0.0555481  -0.02848952 -0.03658285  0.01427388  0.06471577
 -0.00352579 -0.01677088 -0.09292905  0.2048979  -0.08298531 -0.12051415
 -0.01241456 -0.2443709  -0.03698868  0.12896356 -0.02782388 -0.07082257
  0.02518453 -0.00177685 -0.0478803   0.10366316 -0.1039902  -0.12751222
 -0.07727114 -0.10902883  0.02171204 -0.05030597 -0.05633258  0.00225684
  0.154827    0.02122307  0.03783123  0.06274159 -0.06541453 -0.01328068
 -0.08629755  0.0351896   0.00787971 -0.01541447  0.12760381 -0.05318596
 -0.13314092  0.14957935 -0.02922728  0.15455154]",[ 7.1150117 22.759459 ]
36,342310,RIOT: Civil Unrest,"[-0.0421644   0.09652858  0.13729955  0.16363095  0.22180298  0.01647178
 -0.13427226  0.03579666 -0.1049879   0.07917441  0.21797732  0.00227155
  0.15589811 -0.05584595  0.10372862 -0.12978736  0.06648132  0.11978789
 -0.04129919 -0.01849037  0.06775903 -0.02116294 -0.02155352 -0.02322543
 -0.04800161  0.09729578  0.09733419  0.07487132 -0.02104842 -0.25387293
  0.02073002  0.04202263  0.0222559   0.14669652  0.0312967   0.0843779
 -0.04430729 -0.14978993 -0.00702297  0.07149746 -0.01152001 -0.18718243
 -0.15969852 -0.1836883  -0.22612654  0.07936392 -0.01247424 -0.03330248
  0.02667074 -0.06871226  0.12695414 -0.05638482 -0.09755826 -0.01718633
 -0.11507671 -0.08109251  0.11950108  0.15416394  0.14877969 -0.00670441
 -0.11021785  0.0510157  -0.20729242  0.2582586 ]",[-14.92524  -27.203894]
37,414870,Super Mega Baseball 2,"[ 0.11018686  0.04512618  0.08055726 -0.00246678  0.05308152  0.10211702
 -0.06490389  0.06410091  0.09254222  0.14974798  0.09349627 -0.02668876
  0.0324716  -0.01340718 -0.0036043  -0.15110146  0.10147502  0.09750164
  0.0773714  -0.13982369 -0.04339212 -0.02955723 -0.03196891 -0.11038628
 -0.03810691 -0.13605161  0.0894182  -0.01929626  0.0516982  -0.13425905
  0.09250966  0.05395041 -0.02991627  0.0796802   0.10618003  0.15862665
 -0.05178811 -0.03275114  0.02971266  0.02602171  0.07310523 -0.12330841
 -0.05338863 -0.07255749 -0.2323051   0.05385276  0.06001676  0.09652764
  0.09525502 -0.00673518  0.05899592 -0.02156023  0.02895392  0.01337954
 -0.13708347 -0.08698276  0.03577502  0.09125607 -0.17145112  0.1211227
  0.04164135  0.01377982 -0.174847    0.16228029]",[ -7.1282115 -29.99203  ]
38,494150,The Thrill of the Fight - VR Boxing,"[-0.00207147  0.06515604 -0.04767976  0.06718466 -0.02456792  0.1539804
 -0.01540136  0.10013915 -0.00690915  0.04698371 -0.01304411  0.02218871
 -0.08596871 -0.08022423 -0.00863374  0.02818381 -0.20258677  0.01370686
 -0.13792202  0.05320382  0.01970729 -0.06265993  0.02909083 -0.0206258
  0.04109361  0.07705042 -0.01042824  0.08759416 -0.04384586 -0.07721468
  0.14959525 -0.15289046 -0.07879126  0.09464754 -0.03264063  0.05330433
  0.07130792 -0.02902948  0.04048403 -0.05327889 -0.00464589  0.01373511
 -0.10659376 -0.12340131 -0.01042839  0.11435414  0.00845219 -0.08129035
  0.00821613  0.067456    0.13162759 -0.06118259 -0.1031732  -0.07897775
  0.02726752  0.08682389  0.05630084 -0.10741909  0.09926146  0.09969959
 -0.0187759   0.15839542  0.05818469  0.18229823]",[-6.187287 25.813408]
39,1198740,Colony Siege,"[-0.06290102  0.05079314  0.06373385 -0.03790359 -0.07757527  0.12773257
  0.06375769  0.01888998 -0.05693662  0.07263348  0.05300117 -0.08441331
 -0.10645533 -0.16015227  0.03488911  0.01275715 -0.01480419  0.09065041
  0.00792592 -0.03205855  0.13864236  0.01756851  0.02253205 -0.06356534
  0.10579622 -0.12660323 -0.01771424 -0.04251604 -0.02903258 -0.12428983
  0.00107896  0.0260615   0.09761105  0.02529289 -0.01795529 -0.11220334
 -0.07720959  0.01627235 -0.03873966  0.18483204 -0.02979364 -0.05242398
 -0.0213192  -0.16955253  0.04467551 -0.08192363 -0.05521537  0.01259963
  0.02203339 -0.09974449 -0.1264974   0.02585662  0.03535033 -0.04459819
  0.01418324 -0.04827715 -0.08885655  0.05416133  0.04337513 -0.04602961
 -0.00876662  0.06845472 -0.00134162 -0.04537842]",[32.734676   3.1185126]
40,35000,Mini Ninjas,"[ 0.0613547   0.01111113  0.2161156   0.27672395  0.0852382  -0.11708482
 -0.04266811 -0.01530954  0.13008893  0.01997698  0.19309777  0.10543451
 -0.01672546  0.16649577 -0.25310794  0.02428214  0.08199152  0.11817192
  0.06412292  0.07232748  0.11263841 -0.08147259  0.1170618   0.0336962
 -0.21388388  0.02576402  0.0503838  -0.14203416  0.02280868 -0.04807476
  0.13188297 -0.07380505  0.1547185  -0.08522414 -0.25565797 -0.04393887
 -0.0384673  -0.10045782  0.06622235  0.10527266  0.06289857 -0.06874455
 -0.0152685  -0.02407892  0.04259715 -0.18709677  0.16960172  0.12682325
  0.0241695   0.06400415  0.0537797  -0.05646379 -0.30740848 -0.13211194
 -0.13693732  0.0271733  -0.07974286  0.00679526 -0.04357776 -0.01656938
 -0.11799052  0.16218011 -0.00285696  0.19327946]",[-26.260046 -48.620453]
41,37400,Time Gentlemen Please! and Ben There Dan That! Special Edition  Double Pack,"[ 0.13648503  0.01831397  0.15132517  0.16091403  0.12867236  0.05103418
 -0.10940654 -0.12003183 -0.00219389  0.03944721 -0.02514052  0.06356063
 -0.05713268  0.15429561 -0.1428776  -0.038265    0.00714667  0.01007125
  0.11919291 -0.0155201  -0.01703688 -0.1324516   0.08955307 -0.07517304
 -0.18638684  0.08309738  0.09710793 -0.04802671  0.04161813 -0.05496297
  0.06003872  0.01148548 -0.04742736 -0.10049009 -0.12162829 -0.10030413
 -0.01069852 -0.07226766  0.19165839 -0.18258908  0.08748389 -0.10438079
 -0.05829135 -0.04990756  0.13626264 -0.10169721  0.02381234  0.10281502
 -0.07686041 -0.01967853 -0.04373368 -0.07200654 -0.21359539 -0.06685735
 -0.01462224  0.01079245  0.14842403  0.04170079 -0.1377252   0.08810896
  0.0507279   0.04400541 -0.02050234 -0.06827798]",[-32.640823 -37.664124]
42,39690,ArcaniA,"[-0.00358865  0.02893273  0.27580735 -0.01555143 -0.03045557 -0.05799457
 -0.03507355  0.01704095  0.15089801 -0.18875925  0.16489993  0.03718139
 -0.11026412  0.08734839 -0.10305384  0.05014952  0.04606927 -0.08211061
  0.1167988  -0.0231189   0.054693    0.03499236 -0.20964395  0.03606959
 -0.14038664 -0.11228553  0.00551649 -0.06134963 -0.14189786 -0.0571573
  0.04107598 -0.05414993  0.00474598 -0.06495291 -0.16017349 -0.00090359
 -0.1127949  -0.02372253  0.06388282  0.0895691   0.19290015 -0.20243682
 -0.0746476   0.20162457  0.09378409 -0.00167811  0.14440131  0.08946531
 -0.0718214   0.03537733  0.13048823  0.08027537 -0.24568176 -0.06675605
  0.05097541 -0.1309235  -0.01609593  0.04988925 -0.03512102 -0.02492937
  0.10808828  0.09936972  0.01550271  0.16080894]",[-48.10071    -1.9005376]
43,65400,Archon Classic,"[ 0.10971195  0.05165327  0.11150464  0.15286613  0.08768898  0.02781163
 -0.09316006  0.0537024   0.14062092  0.04317612  0.20617107  0.09197108
  0.0213664   0.10744807 -0.17259617 -0.09905984  0.15554589  0.05007656
  0.11027543 -0.03651566  0.04061991 -0.10978129  0.04131397 -0.00413376
 -0.1950771  -0.0017799   0.0790901  -0.0972845   0.08974432 -0.11425464
  0.09213657 -0.00456565  0.06645785 -0.03021721  0.00340136  0.06576671
  0.00035361  0.02557275  0.06234725  0.03606772  0.1096181  -0.13071951
 -0.07851162 -0.03398011 -0.03321574 -0.03888732  0.15438117  0.11582805
  0.10797029  0.07239838  0.08405109 -0.03714361 -0.2084968  -0.07888439
 -0.16896813 -0.05725897  0.02286538  0.04441464 -0.13427791  0.08979214
  0.0371924   0.02539999 -0.13376133  0.10898946]",[-18.830767 -34.183468]
44,222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,"[-0.01592023  0.08191576 -0.0436221  -0.01157148 -0.11239178  0.06733421
 -0.05038182 -0.01476074  0.04297373  0.07611123  0.01767981 -0.00800243
 -0.12540628 -0.00147645 -0.04703211  0.06290887  0.04969898 -0.00328962
 -0.03925242  0.09465338  0.05256994 -0.01547673 -0.0203424   0.04641068
 -0.09788524  0.01789241  0.05356049 -0.00066675 -0.01085804 -0.00033868
  0.0509663  -0.0634813   0.04854706  0.06815136  0.0245834   0.01458545
 -0.02815894 -0.05100359  0.0020622   0.06908134 -0.00315432 -0.10734715
 -0.07331849 -0.06582646 -0.00348804  0.12236446 -0.04413246 -0.02176435
  0.14149523 -0.01350067  0.00880535  0.03002546 -0.09254696  0.05428293
 -0.06345168  0.10189796  0.07904206  0.0584044   0.03980208  0.0581475
  0.05194934  0.0411218  -0.04917475 -0.04020918]",[ 31.139702 -13.065504]
45,274480,Drox Operative,"[-0.00420348  0.02388754 -0.11129481 -0.04714471  0.09975756 -0.00376704
  0.06519949 -0.13640435 -0.08547187  0.11613196  0.12782858  0.07026242
 -0.02658802  0.06652848  0.06177127 -0.06638221  0.06478637 -0.0936147
  0.17269666  0.08683123  0.00680073 -0.09744438  0.06294087  0.00031858
 -0.1615466   0.13481855  0.0447652   0.02887346 -0.04945968 -0.0201189
  0.12174349  0.08506321 -0.06541908 -0.03682657  0.1133924   0.0792686
  0.03113224 -0.03280187  0.03071449 -0.12444453 -0.1056471   0.03756341
 -0.08066522  0.00493159 -0.11098469 -0.0459303   0.03826514 -0.05642215
  0.09924879  0.0229907   0.0213483  -0.0893985  -0.1450123  -0.01412175
 -0.04222585  0.08769038  0.04313464  0.06943128  0.00947744  0.02319714
 -0.00729151  0.0937019  -0.04792057 -0.11777298]",[-15.79383    -4.1738563]
46,314000,Pool Nation FX Lite,"[ 0.00266898  0.00396102 -0.06152248  0.0437079  -0.14651999 -0.03524522
  0.0943656   0.05894969 -0.02445294  0.0682702   0.07831506  0.15111822
  0.02923505 -0.09004542 -0.1330606   0.01798935  0.04321049  0.07385221
 -0.0207636  -0.1990724   0.14804842 -0.07321616  0.02406813 -0.01817854
  0.0282415   0.10985216  0.03893124  0.04172952  0.03890216 -0.0406783
 -0.02639258 -0.1528574   0.20204133  0.0378151  -0.0248744   0.03695481
 -0.00730975 -0.2319498   0.04776328  0.20357336  0.04911629  0.01601008
 -0.06557105 -0.07565928  0.01011438 -0.05698949 -0.11370712 -0.07757693
  0.06333201 -0.02922686  0.04367822  0.0656371   0.04613323 -0.06526632
  0.11301861  0.05536497 -0.10783789  0.06966487  0.04018108 -0.1464051
  0.02337022  0.11919346 -0.09427311  0.03443038]",[ 29.746086 -35.2929  ]
47,326410,Windward,"[ 0.0158497  -0.0151305  -0.05281255  0.09200215  0.03712877  0.05840967
 -0.07341228  0.02481368  0.03903656 -0.0544491  -0.22418559  0.16863477
  0.01939834 -0.12147661 -0.0536744  -0.15596578  0.09403481 -0.10031398
  0.05560699  0.06839064 -0.15548795 -0.14170428 -0.05051613  0.05787678
 -0.19321832 -0.03113438 -0.17577426  0.10027387  0.02590792 -0.10071297
 -0.04531924 -0.1240816  -0.08903833 -0.03880592 -0.02706341 -0.12173262
  0.02311926 -0.17721057 -0.1030159  -0.01415881 -0.08410189 -0.00062779
  0.04334001 -0.0619691  -0.22250065 -0.00427799 -0.04623136  0.07913709
 -0.13301666 -0.08912133  0.25546128 -0.00903115 -0.09438135  0.08744768
  0.06955289  0.09739701 -0.02219935  0.29002434 -0.06928758 -0.06329095
  0.153921    0.03444177  0.10724822 -0.01028763]",[ 2.4017158 -4.4371076]
48,355920,Pixel Puzzles 2: Space,"[ 7.53632784e-02  3.24638262e-02 -2.28091190e-03  3.51525769e-02
  3.08991447e-02  7.79284984e-02 -3.08457203e-02  2.11947295e-03
  5.79390191e-02  1.09235205e-01  9.27982703e-02  5.53818084e-02
 -6.59895018e-02  4.00559381e-02 -2.49472093e-02 -1.25224382e-01
  1.13122039e-01  6.13504350e-02  1.19063020e-01 -7.00625181e-02
  3.25869955e-02 -1.08687282e-01  5.18771447e-02 -1.18923329e-01
 -1.05844602e-01  1.73523817e-02  6.61810711e-02 -6.52294531e-02
  6.97548613e-02 -5.12538105e-02  7.95335844e-02  4.17717025e-02
  6.26572233e-04 -2.98670232e-02  1.12364143e-01  9.94574949e-02
  8.81867670e-03  1.35774286e-02  8.25813264e-02 -5.07695116e-02
  1.88852809e-02 -1.03116356e-01 -9.38833132e-02 -2.86762491e-02
  4.50988555e-05 -2.47671753e-02  3.71006690e-02  7.96921626e-02
  8.38666931e-02  1.20248944e-01  3.08776274e-03 -6.88503906e-02
 -8.51024687e-02 -5.74711189e-02 -1.21896967e-01 -2.12592799e-02
  8.16619173e-02  4.90276702e-02 -1.38467595e-01  1.14501044e-01
  5.00679947e-02  7.75613785e-02 -1.25850558e-01 -6.89696968e-02]",[ -5.9735174 -33.73542  ]
